lgd_subdistrict_code,subdistrict_name,lgd_district_code,lgd_state_code,object_id,census_2011_code,wikidata_uri,valid_from,valid_to,notes
6404,Sankari,57,5,5-57-6404,,http://www.wikidata.org/entity/Q123259971,,,
6405,Barnigad,57,5,5-57-6405,,http://www.wikidata.org/entity/Q123260015,,,
358,Naraingarh,58,6,6-58-358,,http://www.wikidata.org/entity/Q123264749,,,
359,Ambala,58,6,6-58-359,,http://www.wikidata.org/entity/Q123264757,,,
360,Barara,58,6,6-58-360,,http://www.wikidata.org/entity/Q123264782,,,
6406,Ambala Cantonment,58,6,6-58-6406,,http://www.wikidata.org/entity/Q123264786,,,
6429,Saha subtehsil,58,6,6-58-6429,,http://www.wikidata.org/entity/Q123264824,,,
6430,Mulana subtehsil,58,6,6-58-6430,,http://www.wikidata.org/entity/Q123264718,,,
6431,Shahzadpur subtehsil,58,6,6-58-6431,,http://www.wikidata.org/entity/Q123264827,,,
397,Bawani Khera,59,6,6-59-397,,http://www.wikidata.org/entity/Q123264736,,,
398,Bhiwani,59,6,6-59-398,,http://www.wikidata.org/entity/Q123264785,,,
399,Tosham,59,6,6-59-399,,http://www.wikidata.org/entity/Q123264735,,,
400,Siwani,59,6,6-59-400,,http://www.wikidata.org/entity/Q123264811,,,
401,Loharu,59,6,6-59-401,,http://www.wikidata.org/entity/Q26793942,,,
6432,Bahal subtehsil,59,6,6-59-6432,,http://www.wikidata.org/entity/Q123264710,,,
425,Faridabad,60,6,6-60-425,,http://www.wikidata.org/entity/Q123264731,,,
426,Ballabgarh,60,6,6-60-426,,http://www.wikidata.org/entity/Q123264713,,,
6407,Badkhal,60,6,6-60-6407,,http://www.wikidata.org/entity/Q123264818,,,
6414,Dhauj subtehsil,60,6,6-60-6414,,http://www.wikidata.org/entity/Q123264725,,,
6415,Dayalpur subtehsil,60,6,6-60-6415,,http://www.wikidata.org/entity/Q123264826,,,
6416,Gaunchi subtehsil,60,6,6-60-6416,,http://www.wikidata.org/entity/Q123264829,,,
6434,Tigaon subtehsil,60,6,6-60-6434,,http://www.wikidata.org/entity/Q123264793,,,
6435,Mohna subtehsil,60,6,6-60-6435,,http://www.wikidata.org/entity/Q123264741,,,
421,Taoru,604,6,6-604-421,,http://www.wikidata.org/entity/Q123264705,,,
422,Nuh,604,6,6-604-422,,http://www.wikidata.org/entity/Q123264833,,,
423,Firozpur Jhirka,604,6,6-604-423,,http://www.wikidata.org/entity/Q26793944,,,
424,Punahana,604,6,6-604-424,,http://www.wikidata.org/entity/Q123264750,,,
6477,Nagina subtehsil,604,6,6-604-6477,,http://www.wikidata.org/entity/Q123264756,,,
7172,Indri,604,6,6-604-7172,,http://www.wikidata.org/entity/Q123264748,,,
386,Ratia,61,6,6-61-386,,http://www.wikidata.org/entity/Q123264806,,,
387,Tohana,61,6,6-61-387,,http://www.wikidata.org/entity/Q26793943,,,
388,Fatehabad,61,6,6-61-388,,http://www.wikidata.org/entity/Q123264805,,,
6436,Bhattukalan subtehsil,61,6,6-61-6436,,http://www.wikidata.org/entity/Q123264752,,,
6437,Bhuna subtehsil,61,6,6-61-6437,,http://www.wikidata.org/entity/Q123264819,,,
6438,Jakhal subtehsil,61,6,6-61-6438,,http://www.wikidata.org/entity/Q123264813,,,
6439,Kulan subtehsil,61,6,6-61-6439,,http://www.wikidata.org/entity/Q123264799,,,
427,Palwal,619,6,6-619-427,,http://www.wikidata.org/entity/Q123264733,,,
428,Hathin,619,6,6-619-428,,http://www.wikidata.org/entity/Q123264768,,,
429,Hodal,619,6,6-619-429,,http://www.wikidata.org/entity/Q123264779,,,
6478,Hassanpur subtehsil,619,6,6-619-6478,,http://www.wikidata.org/entity/Q123264755,,,
6479,Bahin subtehsil,619,6,6-619-6479,,http://www.wikidata.org/entity/Q123264775,,,
416,Pataudi,62,6,6-62-416,,http://www.wikidata.org/entity/Q123264769,,,
417,Gurgaon,62,6,6-62-417,,http://www.wikidata.org/entity/Q123264777,,,
418,Farrukhnagar,62,6,6-62-418,,http://www.wikidata.org/entity/Q123264726,,,
419,Manesar,62,6,6-62-419,,http://www.wikidata.org/entity/Q123264787,,,
420,Sohna,62,6,6-62-420,,http://www.wikidata.org/entity/Q123264740,,,
6420,Wazirabad subtehsil,62,6,6-62-6420,,http://www.wikidata.org/entity/Q123264778,,,
6421,Badshahpur subtehsil,62,6,6-62-6421,,http://www.wikidata.org/entity/Q123264783,,,
6422,Kadipur subtehsil,62,6,6-62-6422,,http://www.wikidata.org/entity/Q123264723,,,
6423,Harsaru subtehsil,62,6,6-62-6423,,http://www.wikidata.org/entity/Q123264817,,,
393,Adampur,63,6,6-63-393,,http://www.wikidata.org/entity/Q123264832,,,
394,Hisar,63,6,6-63-394,,http://www.wikidata.org/entity/Q123264709,,,
395,Narnaund,63,6,6-63-395,,http://www.wikidata.org/entity/Q123264716,,,
396,Hansi,63,6,6-63-396,,http://www.wikidata.org/entity/Q123264789,,,
6408,Bass,63,6,6-63-6408,,http://www.wikidata.org/entity/Q123264803,,,
6419,Kheri Jalab subtehsil,63,6,6-63-6419,,http://www.wikidata.org/entity/Q123264703,,,
6440,Barwala,63,6,6-63-6440,,http://www.wikidata.org/entity/Q123264720,,,
6441,Uklana subtehsil,63,6,6-63-6441,,http://www.wikidata.org/entity/Q123264760,,,
6442,Balsamand subtehsil,63,6,6-63-6442,,http://www.wikidata.org/entity/Q123264701,,,
407,Beri,64,6,6-64-407,,http://www.wikidata.org/entity/Q123264810,,,
408,Bahadurgarh,64,6,6-64-408,,http://www.wikidata.org/entity/Q107376968,,,
409,Jhajjar,64,6,6-64-409,,http://www.wikidata.org/entity/Q123264788,,,
410,Matenhail,64,6,6-64-410,,http://www.wikidata.org/entity/Q123264796,,,
6443,Salhawas subtehsil,64,6,6-64-6443,,http://www.wikidata.org/entity/Q123264781,,,
6444,Badli,64,6,6-64-6444,,http://www.wikidata.org/entity/Q123264821,,,
382,Narwana,65,6,6-65-382,,http://www.wikidata.org/entity/Q123264737,,,
383,Jind,65,6,6-65-383,,http://www.wikidata.org/entity/Q123264714,,,
384,Julana,65,6,6-65-384,,http://www.wikidata.org/entity/Q123264715,,,
385,Safidon,65,6,6-65-385,,http://www.wikidata.org/entity/Q123264814,,,
6409,Alewa,65,6,6-65-6409,,http://www.wikidata.org/entity/Q123264809,,,
6413,Uchana,65,6,6-65-6413,,http://www.wikidata.org/entity/Q123264699,,,
6445,Pillukhera subtehsil,65,6,6-65-6445,,http://www.wikidata.org/entity/Q123264722,,,
367,Guhla,66,6,6-66-367,,http://www.wikidata.org/entity/Q123264734,,,
368,Kaithal,66,6,6-66-368,,http://www.wikidata.org/entity/Q123264800,,,
369,Fatehpur Pundri,66,6,6-66-369,,http://www.wikidata.org/entity/Q123264802,,,
6446,Kalayat,66,6,6-66-6446,,http://www.wikidata.org/entity/Q123264759,,,
6447,Rajaund subtehsil,66,6,6-66-6447,,http://www.wikidata.org/entity/Q123264738,,,
6448,Dhand subtehsil,66,6,6-66-6448,,http://www.wikidata.org/entity/Q123264767,,,
6449,Siwan subtehsil,66,6,6-66-6449,,http://www.wikidata.org/entity/Q123264823,,,
370,Nilokheri,67,6,6-67-370,,http://www.wikidata.org/entity/Q123264791,,,
371,Indri,67,6,6-67-371,,http://www.wikidata.org/entity/Q123264696,,,
372,Karnal,67,6,6-67-372,,http://www.wikidata.org/entity/Q123264830,,,
373,Assandh,67,6,6-67-373,,http://www.wikidata.org/entity/Q123264773,,,
374,Gharaunda,67,6,6-67-374,,http://www.wikidata.org/entity/Q123264732,,,
6450,Nising subtehsil,67,6,6-67-6450,,http://www.wikidata.org/entity/Q123264706,,,
6451,Nigdu subtehsil,67,6,6-67-6451,,http://www.wikidata.org/entity/Q123264753,,,
6452,Ballah subtehsil,67,6,6-67-6452,,http://www.wikidata.org/entity/Q123264764,,,
364,Shahbad,68,6,6-68-364,,http://www.wikidata.org/entity/Q123264711,,,
365,Pehowa,68,6,6-68-365,,http://www.wikidata.org/entity/Q123264698,,,
366,Thanesar,68,6,6-68-366,,http://www.wikidata.org/entity/Q123264763,,,
6410,Ladwa,68,6,6-68-6410,,http://www.wikidata.org/entity/Q123264744,,,
6453,Ismailabad subtehsil,68,6,6-68-6453,,http://www.wikidata.org/entity/Q123264798,,,
6454,Babain subtehsil,68,6,6-68-6454,,http://www.wikidata.org/entity/Q123264822,,,
411,Mahendragarh,69,6,6-69-411,,http://www.wikidata.org/entity/Q123264751,,,
412,Narnaul,69,6,6-69-412,,http://www.wikidata.org/entity/Q123264784,,,
6456,Nangal Chawdhary,69,6,6-69-6456,,http://www.wikidata.org/entity/Q123264820,,,
6457,Ateli,69,6,6-69-6457,,http://www.wikidata.org/entity/Q123264729,,,
6458,Kanina,69,6,6-69-6458,,http://www.wikidata.org/entity/Q123264708,,,
6459,Satnali subtehsil,69,6,6-69-6459,,http://www.wikidata.org/entity/Q123264700,,,
356,Kalka,70,6,6-70-356,,http://www.wikidata.org/entity/Q123264697,,,
357,Panchkula,70,6,6-70-357,,http://www.wikidata.org/entity/Q123264721,,,
6411,Raipur Rani,70,6,6-70-6411,,http://www.wikidata.org/entity/Q123264792,,,
6460,Barwala subtehsil,70,6,6-70-6460,,http://www.wikidata.org/entity/Q123264693,,,
6461,Morni subtehsil,70,6,6-70-6461,,http://www.wikidata.org/entity/Q123264727,,,
402,Dadri,701,6,6-701-402,,http://www.wikidata.org/entity/Q123264766,,,
403,Badhra,701,6,6-701-403,,http://www.wikidata.org/entity/Q123264712,,,
6433,Bondkalan subtehsil,701,6,6-701-6433,,http://www.wikidata.org/entity/Q123264739,,,
375,Panipat,71,6,6-71-375,,http://www.wikidata.org/entity/Q123264761,,,
376,Israna,71,6,6-71-376,,http://www.wikidata.org/entity/Q123264724,,,
377,Samalkha,71,6,6-71-377,,http://www.wikidata.org/entity/Q123264704,,,
6412,Matlauda,71,6,6-71-6412,,http://www.wikidata.org/entity/Q123264717,,,
6462,Bapoli,71,6,6-71-6462,,http://www.wikidata.org/entity/Q123264747,,,
413,Kosli,72,6,6-72-413,,http://www.wikidata.org/entity/Q123264743,,,
414,Rewari,72,6,6-72-414,,http://www.wikidata.org/entity/Q123264695,,,
415,Bawal,72,6,6-72-415,,http://www.wikidata.org/entity/Q123264801,,,
6418,Palhawas subtehsil,72,6,6-72-6418,,http://www.wikidata.org/entity/Q123264812,,,
6463,Dharuhera subtehsil,72,6,6-72-6463,,http://www.wikidata.org/entity/Q123264728,,,
6464,Dahina subtehsil,72,6,6-72-6464,,http://www.wikidata.org/entity/Q123264742,,,
6465,Nahar subtehsil,72,6,6-72-6465,,http://www.wikidata.org/entity/Q123264745,,,
6466,Manethi subtehsil,72,6,6-72-6466,,http://www.wikidata.org/entity/Q123264754,,,
404,Maham,73,6,6-73-404,,http://www.wikidata.org/entity/Q123264719,,,
405,Rohtak,73,6,6-73-405,,http://www.wikidata.org/entity/Q123264772,,,
406,Sampla,73,6,6-73-406,,http://www.wikidata.org/entity/Q123264834,,,
6467,Kalanaur,73,6,6-73-6467,,http://www.wikidata.org/entity/Q123264816,,,
6468,Lakhan Majra subtehsil,73,6,6-73-6468,,http://www.wikidata.org/entity/Q123264808,,,
389,Dabwali,74,6,6-74-389,,http://www.wikidata.org/entity/Q123264776,,,
390,Sirsa,74,6,6-74-390,,http://www.wikidata.org/entity/Q123264790,,,
391,Rania,74,6,6-74-391,,http://www.wikidata.org/entity/Q123264702,,,
392,Ellenabad,74,6,6-74-392,,http://www.wikidata.org/entity/Q123264765,,,
6469,Kalanwali,74,6,6-74-6469,,http://www.wikidata.org/entity/Q123264780,,,
6470,Nathusari Chopta,74,6,6-74-6470,,http://www.wikidata.org/entity/Q123264771,,,
6471,Goriwala subtehsil,74,6,6-74-6471,,http://www.wikidata.org/entity/Q123264770,,,
378,Gohana,75,6,6-75-378,,http://www.wikidata.org/entity/Q123264825,,,
379,Ganaur,75,6,6-75-379,,http://www.wikidata.org/entity/Q123264774,,,
380,Sonipat,75,6,6-75-380,,http://www.wikidata.org/entity/Q123264828,,,
381,Kharkhoda,75,6,6-75-381,,http://www.wikidata.org/entity/Q123264807,,,
6472,Khanpur subtehsil,75,6,6-75-6472,,http://www.wikidata.org/entity/Q123264730,,,
6473,Rai subtehsil,75,6,6-75-6473,,http://www.wikidata.org/entity/Q123264794,,,
361,Jagadhri,76,6,6-76-361,,http://www.wikidata.org/entity/Q123264762,,,
362,Bilaspur,76,6,6-76-362,,http://www.wikidata.org/entity/Q123264795,,,
363,Chhachhrauli,76,6,6-76-363,,http://www.wikidata.org/entity/Q123264815,,,
6417,Pratap Nagar subtehsil,76,6,6-76-6417,,http://www.wikidata.org/entity/Q123264746,,,
6474,Radaur,76,6,6-76-6474,,http://www.wikidata.org/entity/Q123264694,,,
6475,Sadhaura subtehsil,76,6,6-76-6475,,http://www.wikidata.org/entity/Q123264707,,,
6476,Saraswati Nagar subtehsil,76,6,6-76-6476,,http://www.wikidata.org/entity/Q123264797,,,
455,Defence Colony,670,7,7-670-455,,http://www.wikidata.org/entity/Q123268272,,,
456,Kalkaji,670,7,7-670-456,,http://www.wikidata.org/entity/Q123268261,,,
6081,Sarita Vihar,670,7,7-670-6081,,http://www.wikidata.org/entity/Q123268254,,,
7572,Jangpura,670,7,7-670-7572,,http://www.wikidata.org/entity/Q140908947,,,
437,Shahdara,671,7,7-671-437,,http://www.wikidata.org/entity/Q123268256,,,
438,Seema Puri,671,7,7-671-438,,http://www.wikidata.org/entity/Q123268273,,,
440,Vivek Vihar,671,7,7-671-440,,http://www.wikidata.org/entity/Q123268280,,,
433,Civil Lines,77,7,7-77-433,,http://www.wikidata.org/entity/Q123268250,,,
435,Kotwali,77,7,7-77-435,,http://www.wikidata.org/entity/Q123268251,,,
447,Karol Bagh,77,7,7-77-447,,http://www.wikidata.org/entity/Q123268263,,,
448,Patel Nagar,77,7,7-77-448,,http://www.wikidata.org/entity/Q123268275,,,
439,Gandhi Nagar,78,7,7-78-439,,http://www.wikidata.org/entity/Q123268291,,,
441,Preet Vihar,78,7,7-78-441,,http://www.wikidata.org/entity/Q123268258,,,
6084,Mayur Vihar,78,7,7-78-6084,,http://www.wikidata.org/entity/Q123268269,,,
443,Chanakya Puri,79,7,7-79-443,,http://www.wikidata.org/entity/Q123268300,,,
452,Delhi Cantonment,79,7,7-79-452,,http://www.wikidata.org/entity/Q123268265,,,
453,Vasant Vihar,79,7,7-79-453,,http://www.wikidata.org/entity/Q123268277,,,
7593,New Delhi,79,7,7-79-7593,,http://www.wikidata.org/entity/Q140908049,,,
7574,Chandni Chowk,795,7,7-795-7574,,http://www.wikidata.org/entity/Q140908516,,,
7575,Sadar Bazar,795,7,7-795-7575,,http://www.wikidata.org/entity/Q140908589,,,
430,Narela,80,7,7-80-430,,http://www.wikidata.org/entity/Q123268297,,,
432,Model Town,80,7,7-80-432,,http://www.wikidata.org/entity/Q123268252,,,
6076,Alipur,80,7,7-80-6076,,http://www.wikidata.org/entity/Q123268288,,,
436,Seelam Pur,81,7,7-81-436,,http://www.wikidata.org/entity/Q123268267,,,
6082,Yamuna Vihar,81,7,7-81-6082,,http://www.wikidata.org/entity/Q123268298,,,
6083,Karawal Nagar,81,7,7-81-6083,,http://www.wikidata.org/entity/Q123268278,,,
431,Saraswati Vihar,82,7,7-82-431,,http://www.wikidata.org/entity/Q123268274,,,
6077,Rohini,82,7,7-82-6077,,http://www.wikidata.org/entity/Q123268279,,,
6078,Kanjhawala,82,7,7-82-6078,,http://www.wikidata.org/entity/Q123268259,,,
454,Hauz Khas,83,7,7-83-454,,http://www.wikidata.org/entity/Q123268282,,,
6079,Saket,83,7,7-83-6079,,http://www.wikidata.org/entity/Q123268285,,,
6080,Mehrauli,83,7,7-83-6080,,http://www.wikidata.org/entity/Q123268287,,,
451,Najafgarh,84,7,7-84-451,,http://www.wikidata.org/entity/Q123268294,,,
6085,Kapeshera,84,7,7-84-6085,,http://www.wikidata.org/entity/Q123268255,,,
6086,Dwarka,84,7,7-84-6086,,http://www.wikidata.org/entity/Q123268253,,,
449,Rajouri Garden,85,7,7-85-449,,http://www.wikidata.org/entity/Q123268290,,,
450,Punjabi Bagh,85,7,7-85-450,,http://www.wikidata.org/entity/Q123268257,,,
457,Karanpur,100,8,8-100-457,,http://www.wikidata.org/entity/Q6368514,,,
458,Shriganganagar,100,8,8-100-458,,http://www.wikidata.org/entity/Q7503950,,,
459,Sadulshahar,100,8,8-100-459,,http://www.wikidata.org/entity/Q7398124,,,
460,Padampur,100,8,8-100-460,,http://www.wikidata.org/entity/Q7123216,,,
465,Suratgarh,100,8,8-100-465,,http://www.wikidata.org/entity/Q7645460,,,
7376,Gajsinghpur,100,8,8-100-7376,,http://www.wikidata.org/entity/Q123286612,,,
466,Sangaria,101,8,8-101-466,,http://www.wikidata.org/entity/Q123256569,,,
467,Tibi,101,8,8-101-467,,http://www.wikidata.org/entity/Q123256789,,,
468,Hanumangarh,101,8,8-101-468,,http://www.wikidata.org/entity/Q123256977,,,
469,Pilibanga,101,8,8-101-469,,http://www.wikidata.org/entity/Q123256861,,,
470,Rawatsar,101,8,8-101-470,,http://www.wikidata.org/entity/Q123256967,,,
471,Nohar,101,8,8-101-471,,http://www.wikidata.org/entity/Q123257012,,,
472,Bhadra,101,8,8-101-472,,http://www.wikidata.org/entity/Q123256956,,,
7213,Pallu,101,8,8-101-7213,,http://www.wikidata.org/entity/Q123256762,,,
540,Shahpura,102,8,8-102-540,,http://www.wikidata.org/entity/Q123256705,,,
541,Chomu,102,8,8-102-541,,http://www.wikidata.org/entity/Q123256572,,,
542,Phulera (Hq.Sambhar),102,8,8-102-542,,http://www.wikidata.org/entity/Q123256838,,,
543,Mauzamabad,102,8,8-102-543,,http://www.wikidata.org/entity/Q123256896,,,
544,Phagi,102,8,8-102-544,,http://www.wikidata.org/entity/Q123256797,,,
545,Sanganer,102,8,8-102-545,,http://www.wikidata.org/entity/Q123256836,,,
546,Jaipur,102,8,8-102-546,,http://www.wikidata.org/entity/Q123256799,,,
547,Amber,102,8,8-102-547,,http://www.wikidata.org/entity/Q123256808,,,
548,Jamwa Ramgarh,102,8,8-102-548,,http://www.wikidata.org/entity/Q123256639,,,
549,Bassi,102,8,8-102-549,,http://www.wikidata.org/entity/Q123256994,,,
550,Chaksu,102,8,8-102-550,,http://www.wikidata.org/entity/Q123256881,,,
6026,Kishangarh Renwal,102,8,8-102-6026,,http://www.wikidata.org/entity/Q123256978,,,
6027,Dudu,102,8,8-102-6027,,http://www.wikidata.org/entity/Q123256915,,,
6028,Kotkhawda,102,8,8-102-6028,,http://www.wikidata.org/entity/Q123256668,,,
7139,Madhorajpura,102,8,8-102-7139,,http://www.wikidata.org/entity/Q123256989,,,
7140,Aandhi,102,8,8-102-7140,,http://www.wikidata.org/entity/Q123256927,,,
7141,Jobner,102,8,8-102-7141,,http://www.wikidata.org/entity/Q123256957,,,
7142,Tunga,102,8,8-102-7142,,http://www.wikidata.org/entity/Q123256996,,,
7215,Kalwar,102,8,8-102-7215,,http://www.wikidata.org/entity/Q123256855,,,
7379,Jalsu,102,8,8-102-7379,,http://www.wikidata.org/entity/Q123286593,,,
7391,Rampura Dabdi,102,8,8-102-7391,,http://www.wikidata.org/entity/Q123286597,,,
574,Jaisalmer,103,8,8-103-574,,http://www.wikidata.org/entity/Q105502215,,,
575,Pokhran,103,8,8-103-575,,http://www.wikidata.org/entity/Q105502236,,,
576,Fatehgarh,103,8,8-103-576,,http://www.wikidata.org/entity/Q123256769,,,
6040,Bhaniyana,103,8,8-103-6040,,http://www.wikidata.org/entity/Q123256804,,,
7143,Sum,103,8,8-103-7143,,http://www.wikidata.org/entity/Q123256889,,,
7214,Phalsund,103,8,8-103-7214,,http://www.wikidata.org/entity/Q123256863,,,
7216,Ramgarh,103,8,8-103-7216,,http://www.wikidata.org/entity/Q123256817,,,
585,Sayla,104,8,8-104-585,,http://www.wikidata.org/entity/Q123256574,,,
586,Ahore,104,8,8-104-586,,http://www.wikidata.org/entity/Q123256987,,,
587,Jalor,104,8,8-104-587,,http://www.wikidata.org/entity/Q123256623,,,
588,Bhinmal,104,8,8-104-588,,http://www.wikidata.org/entity/Q123256821,,,
589,Bagoda,104,8,8-104-589,,http://www.wikidata.org/entity/Q4842060,,,
590,Sanchore,104,8,8-104-590,,http://www.wikidata.org/entity/Q123256828,,,
591,Raniwara,104,8,8-104-591,,http://www.wikidata.org/entity/Q123256631,,,
6044,Jaswantpura,104,8,8-104-6044,,http://www.wikidata.org/entity/Q123256568,,,
6046,Chitalwana,104,8,8-104-6046,,http://www.wikidata.org/entity/Q5102202,,,
7217,Bhadrajun,104,8,8-104-7217,,http://www.wikidata.org/entity/Q123256825,,,
678,Khanpur,105,8,8-105-678,,http://www.wikidata.org/entity/Q123256767,,,
679,Jhalrapatan,105,8,8-105-679,,http://www.wikidata.org/entity/Q123256820,,,
680,Aklera,105,8,8-105-680,,http://www.wikidata.org/entity/Q123256998,,,
681,Manohar Thana,105,8,8-105-681,,http://www.wikidata.org/entity/Q123256858,,,
682,Pachpahar,105,8,8-105-682,,http://www.wikidata.org/entity/Q123256730,,,
683,Pirawa,105,8,8-105-683,,http://www.wikidata.org/entity/Q123256870,,,
684,Gangdhar,105,8,8-105-684,,http://www.wikidata.org/entity/Q123256652,,,
6055,Asnawar,105,8,8-105-6055,,http://www.wikidata.org/entity/Q123256738,,,
6666,Bakani,105,8,8-105-6666,,http://www.wikidata.org/entity/Q123256739,,,
6667,Sunel,105,8,8-105-6667,,http://www.wikidata.org/entity/Q123256710,,,
6925,Raipur,105,8,8-105-6925,,http://www.wikidata.org/entity/Q123256681,,,
6926,Dug,105,8,8-105-6926,,http://www.wikidata.org/entity/Q123256636,,,
487,Jhunjhunun,106,8,8-106-487,,http://www.wikidata.org/entity/Q123256713,,,
488,Chirawa,106,8,8-106-488,,http://www.wikidata.org/entity/Q123256743,,,
489,Buhana,106,8,8-106-489,,http://www.wikidata.org/entity/Q123256891,,,
490,Khetri,106,8,8-106-490,,http://www.wikidata.org/entity/Q123256622,,,
491,Nawalgarh,106,8,8-106-491,,http://www.wikidata.org/entity/Q123256751,,,
492,Udaipurwati,106,8,8-106-492,,http://www.wikidata.org/entity/Q123256788,,,
6370,Malsisar,106,8,8-106-6370,,http://www.wikidata.org/entity/Q123256697,,,
6371,Surajgarh,106,8,8-106-6371,,http://www.wikidata.org/entity/Q123256955,,,
7144,Gudhagorji,106,8,8-106-7144,,http://www.wikidata.org/entity/Q123256571,,,
7145,Mandawa,106,8,8-106-7145,,http://www.wikidata.org/entity/Q123256839,,,
7218,Bissau,106,8,8-106-7218,,http://www.wikidata.org/entity/Q123256618,,,
7386,Pilani,106,8,8-106-7386,,http://www.wikidata.org/entity/Q123286615,,,
570,Jodhpur,107,8,8-107-570,,http://www.wikidata.org/entity/Q123256877,,,
520,Todabhim,108,8,8-108-520,,http://www.wikidata.org/entity/Q123256629,,,
521,Nadoti,108,8,8-108-521,,http://www.wikidata.org/entity/Q123256850,,,
522,Hindaun,108,8,8-108-522,,http://www.wikidata.org/entity/Q20787531,,,
523,Karauli,108,8,8-108-523,,http://www.wikidata.org/entity/Q123256591,,,
524,Mandrayal,108,8,8-108-524,,http://www.wikidata.org/entity/Q123256819,,,
525,Sapotra,108,8,8-108-525,,http://www.wikidata.org/entity/Q123256806,,,
